ID	Author	Alternative.Name	Origin	Title	Sigla	Universal.Incipit	Manuscript	Foliation	fol1	fol2	Scribe	Date	Date_alt	Note	Translator	Translation.From	Translation.To	Edition1	EditionLink1	Edition2	EditionLink2	Edition3	EditionLink3	Edition4	EditionLink4	Edition5	EditionLink5	Edition6	EditionLink6	Edition7	EditionLink7	Edition8	EditionLink8	Edition9	EditionLink9	Edition10	EditionLink10	Edition11	EditionLink11	Edition12	EditionLink12	Literature	Notes	Manuscript.Catalogue	Manuscript.Catalogue.Link	Manuscript.DigitalCopy	Manuscript.Facsimile	IIIF	IsExported	Manuscript.GPS	GRID	WikiData	GND	Author.Wikidata	Translator.Wikidata
723	Euclid		fl. 300 B.C.	De aspectuum diversitate (Theon of Alexandria’s Recension?)	79/B	Supponatur aspectus qui ab oculo proveniunt secundum rectas ferri ...” Prop. I: “Nullum eorum quo aspiciuntur simul totum videri. Esto itaque quidpiam aspectum AD et sit oculus B a quo incidant aspectus BA BC BK BD ...	Vatican, Biblioteca Apostolica, MS Urb. Lat. 1329	1r-19r	1r	19r		1458						W. R. Theisen, "The Medieval Tradition of Euclid's Optics", unpublished doctoral dissertation, University of Wisconsin 1972, 324.																									Despite the absence of the preface by which Theon’s recension of Euclid’s Optica is usually identified, Theisen has argued that this is in fact Theon’s version. The many printed editions of the Latin translation of Theon's recension do not contain this particular version.	Digital Vatican Library, Manuscripts List	https://digi.vatlib.it/mss/Urb.lat		https://digi.vatlib.it/view/MSS_Urb.lat.1329	https://digi.vatlib.it/iiif/MSS_Urb.lat.1329/manifest.json	TRUE	41.904722, 12.454444	none	Q213678	1003302-6	Q8747	
750	Euclid		fl. 300 B.C.	De visu (version 1)	79/E	Ponatur ab oculo eductas rectas lineas ferri spatio ...” Prop. I: “Nullum visorum simul videtur totum. Esto autem : visum quidem AD oculus vero B a quo incidant visus BA BG BK BD ...	Vatican, Biblioteca Apostolica, MS Vat. Lat. 2975	184r-201r	184r	201r		16th cent.						Euclidis opera omnia, ed. Heiberg and Menge, vol. 7, pp. 3-121.	https://archive.org/details/euclidisoperaomn07eucluoft	W. R. Theisen, "The Medieval Tradition of Euclid's Optics", unpublished doctoral dissertation, University of Wisconsin 1972, 66–271.		H.E. Burton, “The Optics of Euclid”, Journal of the Optical Society of America 35 (1945), 357–372.																				J. L. Heiberg, Litterargeschichtliche Studien über Euklid, Leipzig 1882, 90–148; H. Weissenborn, “Zur Optik des Eukleides”, Philologus 45 (1885), 54–62; P. Riccardi, Saggio di una bibliografia Euclidea, Bologna 1887–1893; J. Hirschberg, “Die Optik der alten Griechen”, Zeitschrift für Psychologie und Physiologie der Sinnesorgane 16 (1898), 323–328; A. Lejeune, Euclide et Ptolémée, deux stades de l'optique géométrique grecque, Louvain 1948.	This translation of Euclid’s Optica from Greek to Latin was the most widely circulated of the medieval translations. The manuscript tradition of this version is exceedingly complicated, and immediately below I have listed 7 other variants having substantially the same incipit and enunciations, but differing significantly in the content and wording of the demonstrations (see Theisen for a discussion of some of these versions). Manuscripts whose designations in the above list are preceded by a dagger contain alternative enunciations for one or more of their propositions, drawn from De radits visualibus, the most popular Arabo-Latin translation of Euclid’s Optica (see 79C above). Finally, note that Heiberg was the first to publish the Latin text of De visu (or any other Latin version of Euclid’s Optica); earlier editions of Euclid’s optical works without exception substitute Theon’s recension of the Optica.	Digital Vatican Library, Manuscripts List	https://digi.vatlib.it/mss/Vat.lat	https://ptolemaeus.badw.de/jordanus/ms/10075	http://digi.vatlib.it/view/MSS_Vat.lat.2975	https://digi.vatlib.it/iiif/MSS_Vat.lat.2975/manifest.json	TRUE	41.904722, 12.454444	none	Q213678	1003302-6	Q8747	
758	Euclid		fl. 300 B.C.	De speculis	79/D	Visum rectum esse cuius media terminos ...	Vatican, Biblioteca Apostolica, MS Vat. Lat. 3102	50r-53v	50r	53v		14th cent.						There have been many Latin editions of Euclid’s Catroptrica, but I am not aware that any contain the medieval translation. The editions are listed by Pietro Riccardi, Saggio di una bibliografia Euclidea, 5 pts. (Bologna, 1887-1893), and by Ver Eecke, pp. xxxvi-xlvii. The latter : work contains a French translation of the Greek text.	https://books.google.cz/books?id=SpIKAAAAYAAJ&printsec=frontcover&hl=pl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	P. Ver Eecke, L'Optique et la Catoptrique. Avec une introduction et des notes, Brugge 1938, xxxvi–xlvii.	https://books.google.cz/books/about/L_optique_et_la_catoptrique.html?id=LtzuAAAAMAAJ&redir_esc=y																					J. L. Heiberg, Litterargeschichtliche Studien über Euklid, Leipzig 1882, 148–153; Heiberg’s Prolegomena to Euclidis Opera omnia, ed. J. L. Heiberg and H. Menge, vol. 7 (Leipzig, 1895), xliii–lv; A. Lejeune, “Les ‘Postulats’ de la Catoptrique dite d’Euclide,” Archives internationales d’histoire des sciences 2 (1949), 598–613; A. Lejeune, Recherches sur la catoptrique grecque, Brussels 1957, 112–136.	The Greek work from which De speculis was translated is now generally agreed to be a late recension of a genuine Euclidean work, possibly edited by Theon of Alexandria. In some MSS it is attributed to Jordanus de Nemore. This De speculis must be distinguished from an Arabic compilation, also translated into Latin as Euclid’s De speculis; on the latter work, see Pseudo-Euclid (80), below.	Digital Vatican Library, Manuscripts List	https://digi.vatlib.it/mss/Vat.lat	https://ptolemaeus.badw.de/jordanus/ms/10123	http://digi.vatlib.it/view/MSS_Vat.lat.3102	https://digi.vatlib.it/iiif/MSS_Vat.lat.3102/manifest.json	TRUE	41.904722, 12.454444	none	Q213678	1003302-6	Q8747	
759	Euclid		fl. 300 B.C.	De visu (version 6), edited by Witelo (?), fl. 1270.	79/J	“Supponatur ab oculo eductas lineas rectas ferri spatio ..” Prop I: “Nullum visorum simul totum videtur. Alia translatio: In eodem instanti non videri plura. Esto visum AC oculus vero B dico ergo quod non simul comprehendetur a visu AD ...”	Vatican, Biblioteca Apostolica, MS Vat. Lat. 3102	37v-50r	37v	50r		14th cent.																															Yet another version of Euclid’s De visu. Like that of Aimar, it has (nearly) the same incipit and enunciations as version 1, but the demonstrations contain very significant variations. The explicit of the Vatican MS assigns the work to Witelo, and Theisen has argued for Witelo’s editorship : on stylistic grounds as well. All six of these MSS contain alternative enunciations taken from Euclid’s De radiis visualibus (79C).	Digital Vatican Library, Manuscripts List	https://digi.vatlib.it/mss/Vat.lat	https://ptolemaeus.badw.de/jordanus/ms/10123	http://digi.vatlib.it/view/MSS_Vat.lat.3102	https://digi.vatlib.it/iiif/MSS_Vat.lat.3102/manifest.json	TRUE	41.904722, 12.454444	none	Q213678	1003302-6	Q8747	
797	Euclid		fl. 300 B.C.	De speculis	79/D	Visum rectum esse cuius media terminos ...	Venice, Biblioteca Nazionale Marciana, MS Zanetti Lat. 332 (Valentinelli XI.6)	252r-256v	252r	256v		13th cent.						There have been many Latin editions of Euclid’s Catroptrica, but I am not aware that any contain the medieval translation. The editions are listed by Pietro Riccardi, Saggio di una bibliografia Euclidea, 5 pts. (Bologna, 1887-1893), and by Ver Eecke, pp. xxxvi-xlvii. The latter : work contains a French translation of the Greek text.	https://books.google.cz/books?id=SpIKAAAAYAAJ&printsec=frontcover&hl=pl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	P. Ver Eecke, L'Optique et la Catoptrique. Avec une introduction et des notes, Brugge 1938, xxxvi–xlvii.	https://books.google.cz/books/about/L_optique_et_la_catoptrique.html?id=LtzuAAAAMAAJ&redir_esc=y																					J. L. Heiberg, Litterargeschichtliche Studien über Euklid, Leipzig 1882, 148–153; Heiberg’s Prolegomena to Euclidis Opera omnia, ed. J. L. Heiberg and H. Menge, vol. 7 (Leipzig, 1895), xliii–lv; A. Lejeune, “Les ‘Postulats’ de la Catoptrique dite d’Euclide,” Archives internationales d’histoire des sciences 2 (1949), 598–613; A. Lejeune, Recherches sur la catoptrique grecque, Brussels 1957, 112–136.	The Greek work from which De speculis was translated is now generally agreed to be a late recension of a genuine Euclidean work, possibly edited by Theon of Alexandria. In some MSS it is attributed to Jordanus de Nemore. This De speculis must be distinguished from an Arabic compilation, also translated into Latin as Euclid’s De speculis; on the latter work, see Pseudo-Euclid (80), below.						TRUE	45.433333, 12.339167	none	Q578460	84368-4	Q8747	
819	Euclid		fl. 300 B.C.	De speculis	79/D	Visum rectum esse cuius media terminos ...	Wien, Österreichische Nationalbibliothek, MS 5210	88r-95r	88r	95r		13th cent.						There have been many Latin editions of Euclid’s Catroptrica, but I am not aware that any contain the medieval translation. The editions are listed by Pietro Riccardi, Saggio di una bibliografia Euclidea, 5 pts. (Bologna, 1887-1893), and by Ver Eecke, pp. xxxvi-xlvii. The latter : work contains a French translation of the Greek text.	https://books.google.cz/books?id=SpIKAAAAYAAJ&printsec=frontcover&hl=pl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false	P. Ver Eecke, L'Optique et la Catoptrique. Avec une introduction et des notes, Brugge 1938, xxxvi–xlvii.	https://books.google.cz/books/about/L_optique_et_la_catoptrique.html?id=LtzuAAAAMAAJ&redir_esc=y																					J. L. Heiberg, Litterargeschichtliche Studien über Euklid, Leipzig 1882, 148–153; Heiberg’s Prolegomena to Euclidis Opera omnia, ed. J. L. Heiberg and H. Menge, vol. 7 (Leipzig, 1895), xliii–lv; A. Lejeune, “Les ‘Postulats’ de la Catoptrique dite d’Euclide,” Archives internationales d’histoire des sciences 2 (1949), 598–613; A. Lejeune, Recherches sur la catoptrique grecque, Brussels 1957, 112–136.	The Greek work from which De speculis was translated is now generally agreed to be a late recension of a genuine Euclidean work, possibly edited by Theon of Alexandria. In some MSS it is attributed to Jordanus de Nemore. This De speculis must be distinguished from an Arabic compilation, also translated into Latin as Euclid’s De speculis; on the latter work, see Pseudo-Euclid (80), below.	Tabulae codicum manu scriptorum praeter graecos et orientales in Bibliotheca Palatina Vindobonensi asservatorum, edidit Academia Caesarea Vindobonensis, Vol. IV: Cod. 5001-6500, Wien 1870, 60.	http://bilder.manuscripta-mediaevalia.de/hs//katalogseiten/HSK0751d_b0060_jpg.htm	https://search.onb.ac.at/permalink/f/sb7jht/ONB_alma21303418540003338			TRUE	48.206547, 16.366992	grid.426076.1	Q304037	2020893-5	Q8747	
827	Euclid		fl. 300 B.C.	De visu (version 6), edited by Witelo (?), fl. 1270.	79/J	“Supponatur ab oculo eductas lineas rectas ferri spatio ..” Prop I: “Nullum visorum simul totum videtur. Alia translatio: In eodem instanti non videri plura. Esto visum AC oculus vero B dico ergo quod non simul comprehendetur a visu AD ...”	Wien, Österreichische Nationalbibliothek, MS 5303	32r-41v	32r	41v		15th-16th c.																															Yet another version of Euclid’s De visu. Like that of Aimar, it has (nearly) the same incipit and enunciations as version 1, but the demonstrations contain very significant variations. The explicit of the Vatican MS assigns the work to Witelo, and Theisen has argued for Witelo’s editorship : on stylistic grounds as well. All six of these MSS contain alternative enunciations taken from Euclid’s De radiis visualibus (79C).	Tabulae codicum manu scriptorum praeter graecos et orientales in Bibliotheca Palatina Vindobonensi asservatorum, edidit Academia Caesarea Vindobonensis, Vol. IV: Cod. 5001-6500, Wien 1870, 93.	http://bilder.manuscripta-mediaevalia.de/hs//katalogseiten/HSK0751d_b0093_jpg.htm	https://search.onb.ac.at/permalink/f/sb7jht/ONB_alma21303610790003338			TRUE	48.206547, 16.366992	grid.426076.1	Q304037	2020893-5	Q8747	
549	Finé, Oronce		1494–1555	In Aristotelicam tiridis demonstrationem annotatio	81	Sole vel luminoso in aliqua horizontis parte constituto causate ...	Paris, Bibliothèque de l’University (Sorbonne), MS 149	22r-24r	22r	24r		16th cent.																																Biblissima+	https://portail.biblissima.fr/fr/ark:/43093/cdatab41a19fadc358bd16e144869ee3dac996128b73f	https://iiif.biblissima.fr/collections/manifest/59eef46c0eb7c3155ffd8ee8b15c06864ef323df	https://nubis.univ-paris1.fr/ark:/15733/1n7p		TRUE	48.844722, 2.3425	none	Q2901379	235225-4	Q983291	
423	Friesenogger, Maurus		fl. 1616	Perspectiva, hoc est de scientia quae versatur circa visum	82	Perspectiva sive optica est scientia de variis videndi modis ...	München, Bayerische Staatsbibliothek, MS CLM 25022	44r-71r	44r	71r		1616																																Karl Halm u.a., Catalogus codicum latinorum Bibliothecae Regiae Monacensis, Bd. II,4: Codices num. 21406-27268 complectens (Catalogus codicum manu scriptorum Bibliothecae Regiae Monacensis IV,4), München 1881 (Nachdruck Wiesbaden 1969), 157	https://daten.digitale-sammlungen.de/bsb00008255/images/index.html?fip=193.174.98.30&seite=163&pdfseitex=	https://ptolemaeus.badw.de/jordanus/ms/2634			TRUE	48.147398, 11.580634	grid.432478.e	Q256507	2031351-2		
132	Fusoris, Johannes		ca. 1365–1436	De constituendo speculorum (?)	83/A	Speculum in quo visu uno multe apparebunt ymagines se moventes constituere ...	Dijon, Bibliothèque Municipale, MS 441 (266)	206r-207v	206r	207v		14th-15th c.																															Anonymous in the MS, but follows Fusoris’ De sectione mukesi.	Catalogue général des manuscrits des bibliothèques publiques de France. Départements — Tome V. Dijon. Par MM. Molinier, Omont, Bougenot et Guignard. Paris, Plon-Nourrit, 1889	http://patrimoine.bm-dijon.fr/pleade/ead.html?id=FR212316101_collection_manuscrits#!{%22content%22:[%22FR212316101_collection_manuscrits_e0000011%22,true,%22%22]}	http://patrimoine.bm-dijon.fr/pleade/ead.html?id=FR212316101_collection_manuscrits#!{%22content%22:[%22FR212316101_collection_manuscrits_D11011044%22,false,%22%22]}			TRUE	47.3215806, 5.0414700	none	Q22964540	none	Q103850687	
133	Fusoris, Johannes		ca. 1365–1437	De sectione mukesi	83/B	Subtili indagatione reperierunt perspectivi geometre ...	Dijon, Bibliothèque Municipale, MS 441 (266)	204r-206r	204r	206r		14th-15th c.																																Catalogue général des manuscrits des bibliothèques publiques de France. Départements — Tome V. Dijon. Par MM. Molinier, Omont, Bougenot et Guignard. Paris, Plon-Nourrit, 1889	http://patrimoine.bm-dijon.fr/pleade/ead.html?id=FR212316101_collection_manuscrits#!{%22content%22:[%22FR212316101_collection_manuscrits_e0000011%22,true,%22%22]}	http://patrimoine.bm-dijon.fr/pleade/ead.html?id=FR212316101_collection_manuscrits#!{%22content%22:[%22FR212316101_collection_manuscrits_D11011044%22,false,%22%22]}			TRUE	47.3215806, 5.0414700	none	Q22964540	none	Q103850687	
16	Galen of Pergamum		ca. 130–ca. 199 A.D.	Les letres que Galien trames a Coris de les malalties dels uyls, tr. Johannes Jacobi. (?)	187/B	A questa es remembranga de les letres de Galien que trames a Coris ...	*Saragossa, Biblioteca Capitular de La Seo y del Pilar, MS 1265	90v-98v	90v	98v		14th cent.						The full text is given in Lluis Deztany and Josep M. Simon de Guilleuma, eds., Alcoad, Libre de la Figura del uyl, text Catala traduit de l’Arab per Mestre Joan Jacme (Barcelona, 1933), 220–236. This Catalan text has been rendered into Latin by Pansier, Collectio Ophthalmologica Veterum Auctorum, fasc. 7 (Paris, 1933), 213–221.																									A Catalan translation, by Johannes Jacobi (Joan Jacme), of a work that Pansier regards as an Arabic compilation based on Galen.						FALSE					Q8778	
699	Galen of Pergamum		ca. 130–ca. 199 A.D.	De anatomia oculorum	187/A	Quia oportet secundum amacionem (!) distentie (!) et utilitatem artis ...	Vatican, Biblioteca Apostolica, MS Palat. Lat. 1211	61v-62v	61v	62v		14th cent.			Niccoló da Reggio			Galen, Opera (Venice, 1490), vol. 1, fol. 161r-v; (; 	https://wellcomecollection.org/works/wrmtw487/items	Galen, Opera (Pavia, 1515), vol. 1, fols. 50v-51r		other early editions.																				L. Thorndike, “Translations of Works of Galen from the Greek by Niccolo da Reggio”, Byzantina Metabyzantina 1 (1946–1949), 220.		Ludwig Schuba, Die medizinischen Handschriften der Codices Palatini Latini in der Vatikanischen Bibliothek (Kataloge der Universitätsbibliothek Heidelberg I), Wiesbaden 1981, 201.	https://digi.ub.uni-heidelberg.de/diglit/schuba1981/0255/image,thumbs		http://digi.vatlib.it/view/MSS_Pal.lat.1211	https://digi.vatlib.it/iiif/MSS_Pal.lat.1211/manifest.json	TRUE	41.904722, 12.454444	none	Q213678	1003302-6	Q8778	Q744150
